Formula,Band Gap,Is Gap Direct,B1_radius,B2_radius,A_electroneg,B1_row,B2_row,X_row,B2_ionic_radius,B1_electrons,B_electroneg_diff,B_radius_diff,tolerance_factor,X_is_Cl,X_is_Br,X_is_I,X_is_F,B1_B2_ionic_radius_diff,B2_X_ionic_radius_ratio,B1_X_electroneg_diff,B2_X_electroneg_diff,B1_B2_valence_electrons_diff,A_ionic_radius,cell_volume,A_radius_ratio_in_cell,B1_X_bond_length,B2_X_bond_length,B1_B2_charge_density_ratio,X_space_occupancy,X_electron_affinity,B_electroneg_avg
K2NaRhF6,2.0001,True,1.8,1.35,0.82,3,5.0,2,0.665,11.0,1.35,0.45,0.97216796,0,0,0,1,0.355,0.517509728,3.05,1.7,34,1.38,77.03688138,0.648648649,2.305,1.95,0.217320261,0.692230211,3.40119,1.605
K2NaCrF6,4.2057,True,1.8,1.4,0.82,3,4.0,2,0.615,11.0,0.73,0.4,0.983727627,0,0,0,1,0.405,0.478599222,3.05,2.32,13,1.38,74.35291513,0.656361474,2.305,1.9,0.200980392,0.717218102,3.40119,1.295
K2NaMoF6,3.9023,False,1.8,1.45,0.82,3,5.0,2,0.69,11.0,1.23,0.35,0.966489409,0,0,0,1,0.33,0.536964981,3.05,1.82,31,1.38,78.402752,0.644859813,2.305,1.975,0.225490196,0.680170725,3.40119,1.545
K2NaNiF6,0.0,False,1.8,1.35,0.82,3,4.0,2,0.6,11.0,0.98,0.45,0.987249325,0,0,0,1,0.42,0.46692607,3.05,2.07,17,1.38,73.560059,0.658711217,2.305,1.885,0.196078431,0.72494853,3.40119,1.42
K2NaFeF6,4.0922,False,1.8,1.4,0.82,3,4.0,2,0.645,11.0,0.9,0.4,0.976759072,0,0,0,1,0.375,0.501945525,3.05,2.15,15,1.38,75.95567787,0.651711924,2.305,1.93,0.210784314,0.702083875,3.40119,1.38
K2NaScF6,6.7497,True,1.8,1.6,0.82,3,4.0,2,0.745,11.0,0.43,0.2,0.954227144,0,0,0,1,0.275,0.579766537,3.05,2.62,10,1.38,81.46429537,0.636678201,2.305,2.03,0.243464052,0.654608948,3.40119,1.145
K2NaAlF6,6.858,True,1.8,1.25,0.82,3,3.0,2,0.535,11.0,0.68,0.55,1.002805981,0,0,0,1,0.485,0.416342412,3.05,2.37,2,1.38,70.18945313,0.669090909,2.305,1.82,0.174836601,0.759761678,3.40119,1.27
K2NaInF6,5.2445,True,1.8,1.55,0.82,3,5.0,2,0.8,11.0,0.85,0.25,0.942272134,0,0,0,1,0.22,0.622568093,3.05,2.2,38,1.38,84.604519,0.628701595,2.305,2.085,0.261437908,0.630312155,3.40119,1.355
Rb2NaMnF6,1.6786,False,1.8,1.4,0.82,3,4.0,2,0.645,11.0,0.62,0.4,1.00347385,0,0,0,1,0.375,0.501945525,3.05,2.43,14,1.52,75.95567787,0.717827627,2.305,1.93,0.210784314,0.702083875,3.40119,1.24
Rb2LiFeF6,3.7234,True,1.45,1.4,0.82,2,4.0,2,0.645,3.0,0.85,0.05,1.069109875,0,0,0,1,0.115,0.501945525,3.0,2.15,23,1.52,62.80748437,0.764779874,2.045,1.93,0.282894737,0.849058949,3.40119,1.405
Rb2NaAlF6,6.791,True,1.8,1.25,0.82,3,3.0,2,0.535,11.0,0.68,0.55,1.030233153,0,0,0,1,0.485,0.416342412,3.05,2.37,2,1.52,70.18945313,0.736969697,2.305,1.82,0.174836601,0.759761678,3.40119,1.27
Rb2VAuF6,0.0,False,1.35,1.35,0.82,6,4.0,2,0.64,79.0,0.91,0.0,1.046727033,0,0,0,1,0.21,0.498054475,1.44,2.35,56,1.52,66.923416,0.748768473,2.135,1.925,0.250980392,0.796840028,3.40119,2.085
Rb2ScAuF6,1.6982,False,1.35,1.6,0.82,6,4.0,2,0.745,79.0,1.18,0.25,1.020338957,0,0,0,1,0.105,0.579766537,1.44,2.62,58,1.52,72.25119213,0.729891957,2.135,2.03,0.292156863,0.73808134,3.40119,1.95
Rb2RuAuF6,0.0,False,1.35,1.3,0.82,6,5.0,2,0.68,79.0,0.34,0.05,1.036515062,0,0,0,1,0.17,0.529182879,1.44,1.78,35,1.52,68.921,0.741463415,2.135,1.965,0.266666667,0.773744674,3.40119,2.37
Rb2RhAuF6,0.4327,False,1.35,1.35,0.82,6,5.0,2,0.665,79.0,0.26,0.0,1.040321115,0,0,0,1,0.185,0.517509728,1.44,1.7,34,1.52,68.16731413,0.744186047,2.135,1.95,0.260784314,0.782299513,3.40119,2.41
Rb2NiAuF6,0.0,False,1.35,1.35,0.82,6,0.85,2,79.0,0.6,0.63,0.0,1.057142228,0,0,0,1,0.25,1.44,0.46692607,2.135,51,1.52,64.964808,0.756218905,2.07,1.885,0.235294118,0.820863762,3.40119,2.225
Rb2MoAuF6,1.5341,True,1.35,1.45,0.82,6,5.0,2,0.69,79.0,0.38,0.1,1.033993128,0,0,0,1,0.16,0.536964981,1.44,1.82,37,1.52,69.426531,0.739659367,2.135,1.975,0.270588235,0.768110633,3.40119,2.35
Rb2MnAuF6,0.0,False,1.35,1.4,0.82,6,4.0,2,0.645,79.0,0.99,0.05,1.045439546,0,0,0,1,0.205,0.501945525,1.44,2.43,54,1.52,67.17097462,0.747847478,2.135,1.93,0.252941176,0.793903274,3.40119,2.045
Rb2IrAuF6,0.4938,False,1.35,1.35,0.82,6,6.0,2,0.68,79.0,0.34,0.0,1.036515062,0,0,0,1,0.17,0.529182879,1.44,1.78,2,1.52,68.921,0.741463415,2.135,1.965,0.266666667,0.773744674,3.40119,2.37
Rb2InAuF6,0.5174,False,1.55,1.35,0.82,6,0.85,2,79.0,0.8,0.76,0.2,1.0070407,0,0,0,1,0.05,1.44,0.622568093,2.135,30,1.52,75.151448,0.720379147,2.2,2.085,0.31372549,0.709597195,3.40119,2.16
Rb2GaAuF6,0.7904,False,1.35,1.3,0.82,6,4.0,2,0.62,79.0,0.73,0.05,1.05190885,0,0,0,1,0.23,0.482490272,1.44,2.17,48,1.52,65.939264,0.752475248,2.135,1.905,0.243137255,0.808732968,3.40119,2.175
Rb2FeAuF6,1.1878,False,1.35,1.4,0.82,6,4.0,2,0.645,79.0,0.71,0.05,1.045439546,0,0,0,1,0.205,0.501945525,1.44,2.15,53,1.52,67.17097462,0.747847478,2.135,1.93,0.252941176,0.793903274,3.40119,2.185
Rb2CrAuF6,1.6646,False,1.35,1.4,0.82,6,4.0,2,0.615,79.0,0.88,0.05,1.053212331,0,0,0,1,0.235,0.478599222,1.44,2.32,55,1.52,65.69474288,0.753407683,2.135,1.9,0.241176471,0.811743137,3.40119,2.1
Rb2CoAuF6,0.9054,False,1.35,1.35,0.82,6,4.0,2,0.61,79.0,0.66,0.0,1.054519046,0,0,0,1,0.24,0.474708171,1.44,2.1,52,1.52,65.450827,0.754342432,2.135,1.895,0.239215686,0.814768264,3.40119,2.21
Rb2AsAuF6,0.8073,False,1.35,1.15,0.82,6,4.0,2,0.58,79.0,0.36,0.2,1.062427939,0,0,0,1,0.27,0.451361868,1.44,1.8,46,1.52,64.0,0.76,2.135,1.865,0.22745098,0.833238385,3.40119,2.36
Rb2AlAuF6,1.4095,False,1.35,1.25,0.82,6,3.0,2,0.535,79.0,0.93,0.1,1.074516247,0,0,0,1,0.315,0.416342412,1.44,2.37,66,1.52,61.86420888,0.768647282,2.135,1.82,0.209803922,0.862004989,3.40119,2.075
Rb2VAgF6,0.0,False,1.6,1.35,0.82,5,4.0,2,0.64,47.0,0.3,0.25,0.974704531,0,0,0,1,0.51,0.498054475,2.05,2.35,24,1.52,82.881856,0.697247706,2.435,1.925,0.185507246,0.643412916,3.40119,1.78
Rb2TlAgF6,0.5523,False,1.6,1.9,0.82,6,1.5,2,81.0,1.15,0.31,0.3,0.814121026,0,0,0,1,0.35,2.36,0.894941634,2.785,34,1.52,142.236648,0.582375479,2.05,2.435,0.255555556,0.374919245,3.40119,1.775
Rb2TiAgF6,0.0,False,1.6,1.4,0.82,5,4.0,2,0.67,47.0,0.39,0.2,0.96804368,0,0,0,1,0.48,0.521400778,2.05,2.44,25,1.52,84.604519,0.692482916,2.435,1.955,0.194202899,0.630312155,3.40119,1.735
Rb2ScAgF6,3.2846,False,1.6,1.6,0.82,5,4.0,2,0.745,47.0,0.57,0.0,0.951783148,0,0,0,1,0.405,0.579766537,2.05,2.62,26,1.52,89.01524463,0.680851064,2.435,2.03,0.215942029,0.599080044,3.40119,1.645
Rb2AgRuF6,0.0,False,1.6,1.3,0.82,5,5.0,2,0.68,47.0,0.27,0.3,0.965843581,0,0,0,1,0.47,0.529182879,2.05,1.78,3,1.52,85.184,0.690909091,2.435,1.965,0.197101449,0.626024332,3.40119,2.065
Rb2AgRhF6,1.3905,False,1.6,1.35,0.82,5,5.0,2,0.665,47.0,0.35,0.25,0.969147493,0,0,0,1,0.485,0.517509728,2.05,1.7,2,1.52,84.31576662,0.69327252,2.435,1.95,0.192753623,0.632470756,3.40119,2.105
Rb2NiAgF6,0.0,False,1.6,1.35,0.82,5,4.0,2,0.6,47.0,0.02,0.25,0.983729573,0,0,0,1,0.55,0.46692607,2.05,2.07,19,1.52,80.621568,0.703703704,2.435,1.885,0.173913043,0.661451495,3.40119,1.92
Rb2MnAgF6,0.0,False,1.6,1.4,0.82,5,4.0,2,0.645,47.0,0.38,0.2,0.973588031,0,0,0,1,0.505,0.501945525,2.05,2.43,22,1.52,83.16732713,0.696449026,2.435,1.93,0.186956522,0.641204407,3.40119,1.74
Rb2AgIrF6,1.4737,True,1.6,1.35,0.82,5,6.0,2,0.68,47.0,0.27,0.25,0.965843581,0,0,0,1,0.47,0.529182879,2.05,1.78,30,1.52,85.184,0.690909091,2.435,1.965,0.197101449,0.626024332,3.40119,2.065
Rb2InAgF6,1.8555,False,1.6,1.55,0.82,5,5.0,2,0.8,47.0,0.15,0.05,0.940201716,0,0,0,1,0.35,0.622568093,2.05,2.2,2,1.52,92.345408,0.672566372,2.435,2.085,0.231884058,0.577475998,3.40119,1.855
Rb2GaAgF6,2.4254,False,1.6,1.3,0.82,5,4.0,2,0.62,47.0,0.12,0.3,0.979196257,0,0,0,1,0.53,0.482490272,2.05,2.17,16,1.52,81.746504,0.700460829,2.435,1.905,0.179710145,0.65234908,3.40119,1.87
Rb2CrAgF6,3.0253,False,1.6,1.4,0.82,5,4.0,2,0.615,47.0,0.27,0.2,0.980325664,0,0,0,1,0.535,0.478599222,2.05,2.32,23,1.52,81.46429537,0.701268743,2.435,1.9,0.17826087,0.654608948,3.40119,1.795
Rb2CoAgF6,2.0093,False,1.6,1.35,0.82,5,4.0,2,0.61,47.0,0.05,0.25,0.98145768,0,0,0,1,0.54,0.474708171,2.05,2.1,20,1.52,81.182737,0.702078522,2.435,1.895,0.176811594,0.656879266,3.40119,1.905
Rb2AgAuF6,0.0,False,1.6,1.35,0.82,5,6.0,2,0.85,47.0,0.61,0.25,0.929915045,0,0,0,1,0.3,0.661478599,2.05,1.44,32,1.52,95.443993,0.665207877,2.435,2.135,0.246376812,0.558728266,3.40119,2.235
Rb2AgAsF6,2.3267,False,1.6,1.15,0.82,5,4.0,2,0.58,47.0,0.25,0.45,0.988305059,0,0,0,1,0.57,0.451361868,2.05,1.8,14,1.52,79.507,0.706976744,2.435,1.865,0.168115942,0.670724045,3.40119,2.055
Rb2AlAgF6,3.2492,False,1.6,1.25,0.82,5,3.0,2,0.535,47.0,0.32,0.35,0.998757169,0,0,0,1,0.615,0.416342412,2.05,2.37,34,1.52,77.03688138,0.714453584,2.435,1.82,0.155072464,0.692230211,3.40119,1.77
Rb2NaNdF6,6.2143,True,1.8,1.85,0.82,3,6.0,2,0.983,11.0,0.21,0.05,0.929304998,0,0,0,1,0.037,0.764980545,3.05,2.84,49,1.52,95.63208052,0.664771485,2.305,2.268,0.32124183,0.557629368,3.40119,1.035
Rb2LiYF6,6.8909,True,1.45,1.8,0.82,2,5.0,2,0.9,3.0,0.24,0.35,1.004659989,0,0,0,1,0.14,0.700389105,3.0,2.76,36,1.52,75.686967,0.718676123,2.045,2.185,0.394736842,0.704576478,3.40119,1.1
Rb2LiSbF6,4.2054,False,1.45,1.45,0.82,2,5.0,2,0.76,3.0,1.07,0.0,1.039049329,0,0,0,1,0.0,0.591439689,3.0,1.93,48,1.52,68.417929,0.743276284,2.045,2.045,0.333333333,0.77943395,3.40119,1.515
Rb2LiPrF6,6.547,True,1.45,1.85,0.82,2,6.0,2,0.99,3.0,0.15,0.4,0.983729573,0,0,0,1,0.23,0.770428016,3.0,2.85,56,1.52,80.621568,0.703703704,2.045,2.275,0.434210526,0.661451495,3.40119,1.055
Rb2LiNdF6,6.6083,True,1.45,1.85,0.82,2,6.0,2,0.983,3.0,0.16,0.4,0.985326166,0,0,0,1,0.223,0.764980545,3.0,2.84,57,1.52,80.2302923,0.704845815,2.045,2.268,0.431140351,0.664677332,3.40119,1.06
Rb2LiMoF6,4.623,False,1.45,1.45,0.82,2,5.0,2,0.69,3.0,1.18,0.0,1.057142228,0,0,0,1,0.07,0.536964981,3.0,1.82,39,1.52,64.964808,0.756218905,2.045,1.975,0.302631579,0.820863762,3.40119,1.57
Rb2LiCeF6,0.5522,False,1.45,1.85,0.82,2,6.0,2,1.01,3.0,0.14,0.4,0.979196257,0,0,0,1,0.25,0.785992218,3.0,2.86,55,1.52,81.746504,0.700460829,2.045,2.295,0.442982456,0.65234908,3.40119,1.05
Rb2LiBiF6,4.9741,False,1.45,1.6,0.82,2,6.0,2,1.03,3.0,1.04,0.15,0.974704531,0,0,0,1,0.27,0.80155642,3.0,1.96,80,1.52,82.881856,0.697247706,2.045,2.315,0.451754386,0.643412916,3.40119,1.5
Rb2YCuF6,0.9338,False,1.35,1.8,0.82,4,5.0,2,0.9,29.0,0.68,0.45,1.002290508,0,0,0,1,0.13,0.700389105,2.08,2.76,10,1.52,76.225024,0.716981132,2.055,2.185,0.38961039,0.699603016,3.40119,1.56
Rb2CuSbF6,0.9862,False,1.35,1.45,0.82,4,5.0,2,0.76,29.0,0.15,0.1,1.036515062,0,0,0,1,0.01,0.591439689,2.08,1.93,22,1.52,68.921,0.741463415,2.055,2.045,0.329004329,0.773744674,3.40119,1.975
Rb2NdCuF6,0.6912,False,1.35,1.85,0.82,4,6.0,2,0.983,29.0,0.76,0.5,0.983046901,0,0,0,1,0.213,0.764980545,2.08,2.84,31,1.52,80.78964627,0.70321536,2.055,2.268,0.425541126,0.660075383,3.40119,1.52
Rb2NaPrF6,6.1649,False,1.8,1.85,0.82,3,6.0,2,0.99,11.0,0.2,0.05,0.927884663,0,0,0,1,0.03,0.770428016,3.05,2.85,48,1.52,96.071912,0.663755459,2.305,2.275,0.323529412,0.555076458,3.40119,1.03
Rb2NaCeF6,0.2802,False,1.8,1.85,0.82,3,6.0,2,1.01,11.0,0.19,0.05,0.923850382,0,0,0,1,0.01,0.785992218,3.05,2.86,47,1.52,97.336,0.660869565,2.305,2.295,0.330065359,0.547867764,3.40119,1.025
Rb2AgMoF6,2.6738,True,1.6,1.45,0.82,5,5.0,2,0.69,47.0,0.23,0.15,0.963653459,0,0,0,1,0.46,0.536964981,2.05,1.82,5,1.52,85.766121,0.689342404,2.435,1.975,0.2,0.621775312,3.40119,2.045
Rb2YAgF6,2.8977,False,1.6,1.8,0.82,5,5.0,2,0.9,47.0,0.71,0.2,0.919851029,0,0,0,1,0.25,0.700389105,2.05,2.76,8,1.52,98.611128,0.658008658,2.435,2.185,0.260869565,0.540783355,3.40119,1.575
Rb2AgSbF6,2.168,False,1.6,1.45,0.82,5,5.0,2,0.76,47.0,0.12,0.15,0.948596374,0,0,0,1,0.39,0.591439689,2.05,1.93,4,1.52,89.915392,0.678571429,2.435,2.045,0.220289855,0.593082624,3.40119,1.99
Rb2PrAgF6,2.6788,False,1.6,1.85,0.82,5,6.0,2,0.99,47.0,0.8,0.25,0.902274258,0,0,0,1,0.16,0.770428016,2.05,2.85,12,1.52,104.487111,0.645435244,2.435,2.275,0.286956522,0.510371625,3.40119,1.53
Rb2NdAgF6,2.848,False,1.6,1.85,0.82,5,6.0,2,0.983,47.0,0.79,0.25,0.903617213,0,0,0,1,0.167,0.764980545,2.05,2.84,13,1.52,104.0219369,0.646395917,2.435,2.268,0.284927536,0.512653948,3.40119,1.535
Rb2AgBiF6,2.5561,False,1.6,1.6,0.82,5,6.0,2,1.03,47.0,0.09,0.0,0.894676159,0,0,0,1,0.12,0.80155642,2.05,1.96,36,1.52,107.171875,0.64,2.435,2.315,0.298550725,0.497586299,3.40119,1.975
Rb2ScHgF6,0.0,False,1.5,1.6,0.82,6,4.0,2,0.745,80.0,0.64,0.1,0.962562119,0,0,0,1,0.355,0.579766537,1.98,2.62,59,1.52,86.05817338,0.688561721,2.385,2.03,0.225757576,0.619665217,3.40119,1.68
Rb2HgRhF6,0.0,False,1.5,1.35,0.82,6,5.0,2,0.665,80.0,0.28,0.15,0.980325664,0,0,0,1,0.435,0.517509728,1.98,1.7,35,1.52,81.46429537,0.701268743,2.385,1.95,0.201515152,0.654608948,3.40119,2.14
Rb2HgIrF6,0.0,False,1.5,1.35,0.82,6,6.0,2,0.68,80.0,0.2,0.15,0.976945231,0,0,0,1,0.42,0.529182879,1.98,1.78,3,1.52,82.312875,0.698850575,2.385,1.965,0.206060606,0.647860455,3.40119,2.1
Rb2CuAuF6,0.0,False,1.35,1.35,0.82,4,6.0,2,0.85,29.0,0.64,0.0,1.014251015,0,0,0,1,0.08,0.661478599,2.08,1.44,50,1.52,73.560059,0.725536993,2.055,2.135,0.367965368,0.72494853,3.40119,2.22
Rb2GaCuF6,0.3578,False,1.35,1.3,0.82,4,4.0,2,0.62,29.0,0.09,0.05,1.073159534,0,0,0,1,0.15,0.482490272,2.08,2.17,2,1.52,62.099136,0.767676768,2.055,1.905,0.268398268,0.858743939,3.40119,1.855
Rb2YAuF6,1.5261,False,1.35,1.8,0.82,6,5.0,2,0.9,79.0,1.32,0.45,0.983729573,0,0,0,1,0.05,0.700389105,1.44,2.76,40,1.52,80.621568,0.703703704,2.135,2.185,0.352941176,0.661451495,3.40119,1.88
Rb2TlAuF6,0.0,False,1.9,1.35,0.82,6,6.0,2,0.85,81.0,0.92,0.55,0.863762552,0,0,0,1,0.65,0.661478599,2.36,1.44,2,1.52,119.095488,0.617886179,2.785,2.135,0.188888889,0.447768908,3.40119,2.08
Rb2TiAuF6,0.029,False,1.35,1.4,0.82,6,4.0,2,0.67,79.0,1.0,0.05,1.039049329,0,0,0,1,0.18,0.521400778,1.44,2.44,57,1.52,68.417929,0.743276284,2.135,1.955,0.262745098,0.77943395,3.40119,2.04
Rb2SbAuF6,0.7454,False,1.35,1.45,0.82,6,5.0,2,0.76,79.0,0.49,0.1,1.016677453,0,0,0,1,0.09,0.591439689,1.44,1.93,28,1.52,73.034632,0.727272727,2.135,2.045,0.298039216,0.730163968,3.40119,2.295
Rb2BiAuF6,1.3243,False,1.6,1.35,0.82,6,0.85,2,79.0,1.03,0.52,0.25,0.954991406,0,0,0,1,0.18,1.44,0.80155642,2.135,4,1.52,88.121125,0.683146067,1.96,2.315,0.403921569,0.6051586,3.40119,2.28
Rb2CeAgF6,0.0,False,1.6,1.85,0.82,5,6.0,2,1.01,47.0,0.81,0.25,0.898459145,0,0,0,1,0.14,0.785992218,2.05,2.86,11,1.52,105.823817,0.642706131,2.435,2.295,0.292753623,0.503924903,3.40119,1.525
Rb2HgSbF6,0.0,False,1.5,1.45,0.82,6,5.0,2,0.76,80.0,0.05,0.05,0.959302879,0,0,0,1,0.34,0.591439689,1.98,1.93,29,1.52,86.938307,0.686230248,2.385,2.045,0.23030303,0.613391939,3.40119,2.025
Rb2InHgF6,0.0,False,1.5,1.55,0.82,6,5.0,2,0.8,80.0,0.22,0.05,0.950718513,0,0,0,1,0.3,0.622568093,1.98,2.2,31,1.52,89.314623,0.680089485,2.385,2.085,0.242424242,0.597071956,3.40119,1.89
Rb2HgMoF6,0.0,False,1.5,1.45,0.82,6,5.0,2,0.69,80.0,0.16,0.05,0.974704531,0,0,0,1,0.41,0.536964981,1.98,1.82,38,1.52,82.881856,0.697247706,2.385,1.975,0.209090909,0.643412916,3.40119,2.08
Rb2CoHgF6,0.0,False,1.5,1.35,0.82,6,4.0,2,0.61,80.0,0.12,0.15,0.992923307,0,0,0,1,0.49,0.474708171,1.98,2.1,53,1.52,78.402752,0.710280374,2.385,1.895,0.184848485,0.680170725,3.40119,1.94
Rb2CrHgF6,0.0,False,1.5,1.4,0.82,6,4.0,2,0.615,80.0,0.34,0.1,0.991764704,0,0,0,1,0.485,0.478599222,1.98,2.32,56,1.52,78.67784913,0.709451575,2.385,1.9,0.186363636,0.677792508,3.40119,1.83
Rb2HgAsF6,0.0,False,1.5,1.15,0.82,6,4.0,2,0.58,80.0,0.18,0.35,0.999932178,0,0,0,1,0.52,0.451361868,1.98,1.8,47,1.52,76.765625,0.715294118,2.385,1.865,0.175757576,0.694676252,3.40119,2.09
Rb2HgBiF6,0.0,False,1.5,1.6,0.82,6,6.0,2,1.03,80.0,0.02,0.1,0.90419399,0,0,0,1,0.07,0.80155642,1.98,1.96,3,1.52,103.823,0.646808511,2.385,2.315,0.312121212,0.513636253,3.40119,2.01
Rb2AlHgF6,0.0,False,1.5,1.25,0.82,6,3.0,2,0.535,80.0,0.39,0.25,1.010632998,0,0,0,1,0.565,0.416342412,1.98,2.37,67,1.52,74.35291513,0.72294887,2.385,1.82,0.162121212,0.717218102,3.40119,1.805
Rb2CeCuF6,0.0,False,1.35,1.85,0.82,4,6.0,2,1.01,29.0,0.78,0.5,0.976945231,0,0,0,1,0.24,0.785992218,2.08,2.86,29,1.52,82.312875,0.698850575,2.055,2.295,0.437229437,0.647860455,3.40119,1.51
Rb2CuAsF6,1.0685,False,1.35,1.15,0.82,4,4.0,2,0.58,29.0,0.28,0.2,1.084110142,0,0,0,1,0.19,0.451361868,2.08,1.8,4,1.52,60.236288,0.775510204,2.055,1.865,0.251082251,0.885301177,3.40119,2.04
Rb2CuNiF6,0.0,False,1.35,1.35,0.82,4,4.0,2,0.6,29.0,0.01,0.0,1.078607044,0,0,0,1,0.17,0.46692607,2.08,2.07,1,1.52,61.162984,0.771573604,2.055,1.885,0.25974026,0.871887753,3.40119,1.905
Rb2HgAuF6,0.0,False,1.5,1.35,0.82,6,6.0,2,0.85,80.0,0.54,0.15,0.940201716,0,0,0,1,0.25,0.661478599,1.98,1.44,1,1.52,92.345408,0.672566372,2.385,2.135,0.257575758,0.577475998,3.40119,2.27
Rb2FeCuF6,0.5338,False,1.35,1.4,0.82,4,4.0,2,0.645,29.0,0.07,0.05,1.06642704,0,0,0,1,0.125,0.501945525,2.08,2.15,3,1.52,63.28269662,0.762860728,2.055,1.93,0.279220779,0.842683064,3.40119,1.865
Rb2MnHgF6,0.3673,False,1.5,1.4,0.82,6,4.0,2,0.645,80.0,0.45,0.1,0.984869468,0,0,0,1,0.455,0.501945525,1.98,2.43,55,1.52,80.34195587,0.704519119,2.385,1.93,0.195454545,0.663753528,3.40119,1.775
Rb2MnTlF6,0.0,False,1.9,1.4,0.82,6,4.0,2,0.645,81.0,0.07,0.5,0.901317445,0,0,0,1,0.855,0.501945525,2.36,2.43,56,1.52,104.8202259,0.644750795,2.785,1.93,0.143333333,0.508749683,3.40119,1.585
Rb2TlNiF6,0.0,False,1.9,1.35,0.82,6,4.0,2,0.6,81.0,0.29,0.55,0.910002517,0,0,0,1,0.9,0.46692607,2.36,2.07,53,1.52,101.847563,0.650963597,2.785,1.885,0.133333333,0.52359875,3.40119,1.765
Rb2TlFeF6,2.9912,False,1.9,1.4,0.82,6,4.0,2,0.645,81.0,0.21,0.5,0.901317445,0,0,0,1,0.855,0.501945525,2.36,2.15,55,1.52,104.8202259,0.644750795,2.785,1.93,0.143333333,0.508749683,3.40119,1.725
Rb2TlCoF6,2.0341,False,1.9,1.35,0.82,6,4.0,2,0.61,81.0,0.26,0.55,0.908058067,0,0,0,1,0.89,0.474708171,2.36,2.1,54,1.52,102.503232,0.64957265,2.785,1.895,0.135555556,0.520249514,3.40119,1.75
Rb2TlCrF6,4.1503,False,1.9,1.4,0.82,6,4.0,2,0.615,81.0,0.04,0.5,0.907088955,0,0,0,1,0.885,0.478599222,2.36,2.32,57,1.52,102.8321191,0.648879402,2.785,1.9,0.136666667,0.518585605,3.40119,1.64
Rb2AlTlF6,5.3013,False,1.9,1.25,0.82,6,3.0,2,0.535,81.0,0.01,0.65,0.922847287,0,0,0,1,0.965,0.416342412,2.36,2.37,68,1.52,97.65374513,0.660152009,2.785,1.82,0.118888889,0.546085115,3.40119,1.615
Rb2NaRuF6,0.0,False,1.8,1.3,0.82,3,5.0,2,0.68,11.0,1.27,0.5,0.995248655,0,0,0,1,0.34,0.529182879,3.05,1.78,33,1.52,77.854483,0.711943794,2.305,1.965,0.222222222,0.684960642,3.40119,1.565
Rb2NaIrF6,2.3345,True,1.8,1.35,0.82,3,6.0,2,0.68,11.0,1.27,0.45,0.995248655,0,0,0,1,0.34,0.529182879,3.05,1.78,66,1.52,77.854483,0.711943794,2.305,1.965,0.222222222,0.684960642,3.40119,1.565
Rb2NaAuF6,0.591,False,1.8,1.35,0.82,3,6.0,2,0.85,11.0,1.61,0.45,0.957142287,0,0,0,1,0.17,0.661478599,3.05,1.44,68,1.52,87.528384,0.684684685,2.305,2.135,0.277777778,0.609256726,3.40119,1.735
Rb2LiTlF6,3.4666,True,1.45,1.9,0.82,2,6.0,2,1.5,3.0,0.64,0.45,0.879857506,0,0,0,1,0.74,1.167315175,3.0,2.36,78,1.52,112.678587,0.629399586,2.045,2.785,0.657894737,0.473268773,3.40119,1.3
Rb2LiVF6,0.0,False,1.45,1.35,0.82,2,4.0,2,0.64,3.0,0.65,0.1,1.070456361,0,0,0,1,0.12,0.498054475,3.0,2.35,20,1.52,62.570773,0.765743073,2.045,1.925,0.280701754,0.852271022,3.40119,1.305
Rb2LiScF6,6.7042,True,1.45,1.6,0.82,2,4.0,2,0.745,3.0,0.38,0.15,1.04287405,0,0,0,1,0.015,0.579766537,3.0,2.62,18,1.52,67.66792187,0.74601227,2.045,2.03,0.326754386,0.788072918,3.40119,1.17
Rb2LiTiF6,0.0,False,1.45,1.4,0.82,2,4.0,2,0.67,3.0,0.56,0.05,1.062427939,0,0,0,1,0.09,0.521400778,3.0,2.44,19,1.52,64.0,0.76,2.045,1.955,0.293859649,0.833238385,3.40119,1.26
Rb2LiRuF6,0.0,False,1.45,1.3,0.82,2,5.0,2,0.68,3.0,1.22,0.15,1.059778493,0,0,0,1,0.08,0.529182879,3.0,1.78,41,1.52,64.481201,0.758104738,2.045,1.965,0.298245614,0.827020214,3.40119,1.59
Rb2LiRhF6,1.7225,True,1.45,1.35,0.82,2,5.0,2,0.665,3.0,1.3,0.1,1.063757636,0,0,0,1,0.095,0.517509728,3.0,1.7,42,1.52,63.76029988,0.760951189,2.045,1.95,0.291666667,0.836370857,3.40119,1.63
Rb2LiNiF6,0.0,False,1.45,1.35,0.82,2,4.0,2,0.6,3.0,0.93,0.1,1.081351592,0,0,0,1,0.16,0.46692607,3.0,2.07,25,1.52,60.698457,0.773536896,2.045,1.885,0.263157895,0.878560334,3.40119,1.445
Rb2LiIrF6,2.024,True,1.45,1.35,0.82,2,6.0,2,0.68,3.0,1.22,0.1,1.059778493,0,0,0,1,0.08,0.529182879,3.0,1.78,74,1.52,64.481201,0.758104738,2.045,1.965,0.298245614,0.827020214,3.40119,1.59
Rb2LiMnF6,0.0,False,1.45,1.4,0.82,2,4.0,2,0.645,3.0,0.57,0.05,1.069109875,0,0,0,1,0.115,0.501945525,3.0,2.43,22,1.52,62.80748437,0.764779874,2.045,1.93,0.282894737,0.849058949,3.40119,1.265
