formula,A,B1,B2,X,A_radius,B1_radius,B2_radius,A_electroneg,B1_row,B2_row,X_row,B1_valence,B2_valence,B1_ionic_radius,B2_ionic_radius,B1_electrons,B2_electrons,B_electroneg_diff,B_radius_diff,tolerance_factor,octahedral_factor,X_is_Cl,X_is_Br,X_is_I,X_electroneg,X_is_F,A_group,X_group,X_radius,A_row,X_ionic_radius,B1_B2_ionic_radius_diff,B1_B2_ionic_radius_ratio,B1_X_ionic_radius_ratio,B2_X_ionic_radius_ratio,B1_X_electroneg_diff,B2_X_electroneg_diff,B1_B2_valence_electrons_diff,A_ionic_radius,lattice_constant,cell_volume,A_radius_ratio_in_cell,A_X_bond_length,A_coordination_number,A_charge_density,B1_X_bond_length,B2_X_bond_length,B1_B2_bond_length_ratio,B1_B2_charge_density_ratio,X_polarizability,X_space_occupancy,X_electron_affinity,X_first_ionization_energy,B_electroneg_avg
Cs2CoCuBr6,Cs,Cu,Co,Br,2.6,1.3,1.2,0.79,4,4,4,1,3,0.77,0.55,29,27,0.02,0.03,1.037360092,0.335459184,0,1,0,2.96,0,1,17,1.1,6,1.96,0.22,1.412844037,0.392857143,0.278061224,1.06,1.08,2,1.88,5.2,143.466,0.359121299,3.84,12,0.150496518,2.73,2.5,1.089820359,0.118194176,4.77,0.763821016,3.36,11.81,1.89
Cs2CoHgBr6,Cs,Hg,Co,Br,2.6,1.5,1.2,0.79,6,4,4,1,3,1.1,0.55,80,27,0.12,0.26,0.975845477,0.419642857,0,1,0,2.96,0,1,17,1.1,6,1.96,0.56,2.018348624,0.56122449,0.278061224,0.96,1.08,2,1.88,5.6,172.344,0.337825696,3.84,12,0.150496518,3.06,2.5,1.221556886,0.040540602,4.77,0.763821016,3.36,11.81,1.94
Cs2CoInBr6,Cs,In,Co,Br,2.6,1.7,1.2,0.79,5,4,4,1,3,0.92,0.55,49,27,0.1,0.41,1.008464267,0.37372449,0,1,0,2.96,0,1,17,1.1,6,1.96,0.38,1.688073394,0.469387755,0.278061224,1.18,1.08,2,1.88,5.4,156.155,0.34911792,3.84,12,0.150496518,2.88,2.5,1.149700599,0.069295458,4.77,0.763821016,3.36,11.81,1.83
Cs2CoTlBr6,Cs,Tl,Co,Br,2.6,1.7,1.2,0.79,6,4,4,1,3,1.5,0.55,81,27,0.26,0.46,0.91040739,0.521683673,0,1,0,2.96,0,1,17,1.1,6,1.96,0.95,2.752293578,0.765306122,0.278061224,1.34,1.08,2,1.88,6,212.242,0.315171836,3.84,12,0.150496518,3.46,2.5,1.381237525,0.015988012,4.77,0.763821016,3.36,11.81,1.75
Cs2FeAgBr6,Cs,Ag,Fe,Br,2.6,1.4,1.2,0.79,5,4,4,1,3,1.15,0.65,47,26,0.1,0.2,0.950232735,0.457908163,0,1,0,2.96,0,1,17,1.1,6,1.96,0.5,1.782945736,0.586734694,0.329081633,1.03,1.13,2,1.88,5.7,186.659,0.32895888,3.84,12,0.150496518,3.11,2.6,1.193857965,0.058811786,4.77,0.763821016,3.36,11.81,1.88
Cs2FeCuBr6,Cs,Cu,Fe,Br,2.6,1.3,1.2,0.79,4,4,4,1,3,0.77,0.65,29,26,0.07,0.04,1.017915666,0.360969388,0,1,0,2.96,0,1,17,1.1,6,1.96,0.12,1.19379845,0.392857143,0.329081633,1.06,1.13,2,1.88,5.3,151.846,0.352389878,3.84,12,0.150496518,2.73,2.6,1.047984645,0.195923132,4.77,0.763821016,3.36,11.81,1.865
Cs2FeHgBr6,Cs,Hg,Fe,Br,2.6,1.5,1.2,0.79,6,4,4,1,3,1.1,0.65,80,26,0.17,0.27,0.958619608,0.445153061,0,1,0,2.96,0,1,17,1.1,6,1.96,0.46,1.705426357,0.56122449,0.329081633,0.96,1.13,2,1.88,5.7,181.802,0.331862312,3.84,12,0.150496518,3.06,2.6,1.174664107,0.067201634,4.77,0.763821016,3.36,11.81,1.915
Cs2FeInBr6,Cs,In,Fe,Br,2.6,1.7,1.2,0.79,5,4,4,1,3,0.92,0.65,49,26,0.05,0.42,0.99007841,0.399234694,0,1,0,2.96,0,1,17,1.1,6,1.96,0.28,1.426356589,0.469387755,0.329081633,1.18,1.13,2,1.88,5.5,165.017,0.342752963,3.84,12,0.150496518,2.88,2.6,1.105566219,0.114866769,4.77,0.763821016,3.36,11.81,1.805
Cs2FeTlBr6,Cs,Tl,Fe,Br,2.6,1.7,1.2,0.79,6,4,4,1,3,1.5,0.65,81,26,0.21,0.47,0.895396551,0.547193878,0,1,0,2.96,0,1,17,1.1,6,1.96,0.85,2.325581395,0.765306122,0.329081633,1.34,1.13,2,1.88,6.1,223.096,0.309975268,3.84,12,0.150496518,3.46,2.6,1.328214971,0.026502333,4.77,0.763821016,3.36,11.81,1.725
Cs2GdAgBr6,Cs,Ag,Gd,Br,2.6,1.4,1.8,0.79,5,6,4,1,3,1.15,0.94,47,64,0.73,0.35,0.903891491,0.532653061,0,1,0,2.96,0,1,17,1.1,6,1.96,0.21,1.226012793,0.586734694,0.478571429,1.03,1.76,2,1.88,6,216.865,0.312916112,3.84,12,0.150496518,3.11,2.9,1.073153899,0.180881329,4.77,0.763821016,3.36,11.81,1.565
Cs2GdCuBr6,Cs,Cu,Gd,Br,2.6,1.3,1.8,0.79,4,6,4,1,3,0.77,0.94,29,64,0.7,0.51,0.964921834,0.435714286,0,1,0,2.96,0,1,17,1.1,6,1.96,0.17,0.820895522,0.392857143,0.478571429,1.06,1.76,2,1.88,5.6,178.263,0.334044065,3.84,12,0.150496518,2.73,2.9,0.942028986,0.602580516,4.77,0.763821016,3.36,11.81,1.55
Cs2GdHgBr6,Cs,Hg,Gd,Br,2.6,1.5,1.8,0.79,6,6,4,1,3,1.1,0.94,80,64,0.8,0.28,0.911477019,0.519897959,0,1,0,2.96,0,1,17,1.1,6,1.96,0.16,1.172707889,0.56122449,0.478571429,0.96,1.76,2,1.88,6,211.496,0.315542128,3.84,12,0.150496518,3.06,2.9,1.055900621,0.206685117,4.77,0.763821016,3.36,11.81,1.6
Cs2GdInBr6,Cs,In,Gd,Br,2.6,1.7,1.8,0.79,5,6,4,1,3,0.92,0.94,49,64,0.58,0.13,0.939871942,0.473979592,0,1,0,2.96,0,1,17,1.1,6,1.96,0.02,0.980810235,0.469387755,0.478571429,1.18,1.76,2,1.88,5.8,192.9,0.325372101,3.84,12,0.150496518,2.88,2.9,0.99378882,0.353283845,4.77,0.763821016,3.36,11.81,1.49
Cs2GdTlBr6,Cs,Tl,Gd,Br,2.6,1.7,1.8,0.79,6,6,4,1,3,1.5,0.94,81,64,0.42,0.08,0.854133388,0.621938776,0,1,0,2.96,0,1,17,1.1,6,1.96,0.56,1.599147122,0.765306122,0.478571429,1.34,1.76,2,1.88,6.4,257.017,0.295690469,3.84,12,0.150496518,3.46,2.9,1.193926846,0.081510486,4.77,0.763821016,3.36,11.81,1.41
Cs2NiAgBr6,Cs,Ag,Ni,Br,2.6,1.4,1.2,0.79,5,4,4,1,3,1.15,0.56,47,28,0.02,0.2,0.964579055,0.43622449,0,1,0,2.96,0,1,17,1.1,6,1.96,0.59,2.053571429,0.586734694,0.285714286,1.03,1.05,2,1.88,5.6,178.454,0.3339254,3.84,12,0.150496518,3.11,2.52,1.234126984,0.038490124,4.77,0.763821016,3.36,11.81,1.92
Cs2NiCuBr6,Cs,Cu,Ni,Br,2.6,1.3,1.2,0.79,4,4,4,1,3,0.77,0.56,29,28,0.01,0.04,1.034396206,0.339285714,0,1,0,2.96,0,1,17,1.1,6,1.96,0.21,1.375,0.392857143,0.285714286,1.06,1.05,2,1.88,5.2,144.703,0.358095238,3.84,12,0.150496518,2.73,2.52,1.083333333,0.128224393,4.77,0.763821016,3.36,11.81,1.905
Cs2NiHgBr6,Cs,Hg,Ni,Br,2.6,1.5,1.2,0.79,6,4,4,1,3,1.1,0.56,80,28,0.09,0.27,0.973222236,0.423469388,0,1,0,2.96,0,1,17,1.1,6,1.96,0.54,1.964285714,0.56122449,0.285714286,0.96,1.05,2,1.88,5.6,173.741,0.336917563,3.84,12,0.150496518,3.06,2.52,1.214285714,0.043980967,4.77,0.763821016,3.36,11.81,1.955
Cs2NiInBr6,Cs,In,Ni,Br,2.6,1.7,1.2,0.79,5,4,4,1,3,0.92,0.56,49,28,0.13,0.42,1.005662978,0.37755102,0,1,0,2.96,0,1,17,1.1,6,1.96,0.36,1.642857143,0.469387755,0.285714286,1.18,1.05,2,1.88,5.4,157.464,0.348148148,3.84,12,0.150496518,2.88,2.52,1.142857143,0.075176023,4.77,0.763821016,3.36,11.81,1.845
Cs2NiTlBr6,Cs,Tl,Ni,Br,2.6,1.7,1.2,0.79,6,4,4,1,3,1.5,0.56,81,28,0.29,0.47,0.908123759,0.525510204,0,1,0,2.96,0,1,17,1.1,6,1.96,0.94,2.678571429,0.765306122,0.285714286,1.34,1.05,2,1.88,6,213.847,0.314381271,3.84,12,0.150496518,3.46,2.52,1.373015873,0.01734479,4.77,0.763821016,3.36,11.81,1.765
Cs2RhAgBr6,Cs,Ag,Rh,Br,2.6,1.4,1.3,0.79,5,5,4,1,3,1.15,0.67,47,45,0.35,0.1,0.946918933,0.463010204,0,1,0,2.96,0,1,17,1.1,6,1.96,0.48,1.729323308,0.586734694,0.339285714,1.03,0.68,2,1.88,5.7,188.625,0.327811683,3.84,12,0.150496518,3.11,2.62,1.184761905,0.064454042,4.77,0.763821016,3.36,11.81,2.105
Cs2RhCuBr6,Cs,Cu,Rh,Br,2.6,1.3,1.3,0.79,4,5,4,1,3,0.77,0.67,29,45,0.38,0.06,1.014113927,0.366071429,0,1,0,2.96,0,1,17,1.1,6,1.96,0.1,1.157894737,0.392857143,0.339285714,1.06,0.68,2,1.88,5.4,153.56,0.351073763,3.84,12,0.150496518,2.73,2.62,1.04,0.214719509,4.77,0.763821016,3.36,11.81,2.09
Cs2RhHgBr6,Cs,Hg,Rh,Br,2.6,1.5,1.3,0.79,6,5,4,1,3,1.1,0.67,80,45,0.28,0.17,0.955247156,0.450255102,0,1,0,2.96,0,1,17,1.1,6,1.96,0.44,1.654135338,0.56122449,0.339285714,0.96,0.68,2,1.88,5.7,183.735,0.330694811,3.84,12,0.150496518,3.06,2.62,1.165714286,0.073648792,4.77,0.763821016,3.36,11.81,2.14
Cs2RhInBr6,Cs,In,Rh,Br,2.6,1.7,1.3,0.79,5,5,4,1,3,0.92,0.67,49,45,0.5,0.32,0.986481395,0.404336735,0,1,0,2.96,0,1,17,1.1,6,1.96,0.26,1.383458647,0.469387755,0.339285714,1.18,0.68,2,1.88,5.5,166.829,0.34150772,3.84,12,0.150496518,2.88,2.62,1.097142857,0.125886801,4.77,0.763821016,3.36,11.81,2.03
Cs2RhTlBr6,Cs,Tl,Rh,Br,2.6,1.7,1.3,0.79,6,5,4,1,3,1.5,0.67,81,45,0.66,0.37,0.892453587,0.552295918,0,1,0,2.96,0,1,17,1.1,6,1.96,0.83,2.255639098,0.765306122,0.339285714,1.34,0.68,2,1.88,6.1,225.311,0.30895645,3.84,12,0.150496518,3.46,2.62,1.318095238,0.029044901,4.77,0.763821016,3.36,11.81,1.95
Cs2RuAgBr6,Cs,Ag,Ru,Br,2.6,1.4,1.3,0.79,5,5,4,1,3,1.15,0.68,47,44,0.27,0.1,0.944448709,0.466836735,0,1,0,2.96,0,1,17,1.1,6,1.96,0.47,1.691176471,0.586734694,0.346938776,1.03,0.76,2,1.88,5.8,190.109,0.326956522,3.84,12,0.150496518,3.11,2.64,1.178030303,0.068914715,4.77,0.763821016,3.36,11.81,2.065
Cs2RuCuBr6,Cs,Cu,Ru,Br,2.6,1.3,1.3,0.79,4,5,4,1,3,0.77,0.68,29,44,0.3,0.06,1.011281207,0.369897959,0,1,0,2.96,0,1,17,1.1,6,1.96,0.09,1.132352941,0.392857143,0.346938776,1.06,0.76,2,1.88,5.4,154.854,0.35009311,3.84,12,0.150496518,2.73,2.64,1.034090909,0.229579607,4.77,0.763821016,3.36,11.81,2.05
Cs2RuHgBr6,Cs,Hg,Ru,Br,2.6,1.5,1.3,0.79,6,5,4,1,3,1.1,0.68,80,44,0.2,0.17,0.952733347,0.454081633,0,1,0,2.96,0,1,17,1.1,6,1.96,0.42,1.617647059,0.56122449,0.346938776,0.96,0.76,2,1.88,5.7,185.193,0.329824561,3.84,12,0.150496518,3.06,2.64,1.159090909,0.078745805,4.77,0.763821016,3.36,11.81,2.1
Cs2RuInBr6,Cs,In,Ru,Br,2.6,1.7,1.3,0.79,5,5,4,1,3,0.92,0.68,49,44,0.42,0.32,0.983800739,0.408163265,0,1,0,2.96,0,1,17,1.1,6,1.96,0.24,1.352941176,0.469387755,0.346938776,1.18,0.76,2,1.88,5.5,168.197,0.34057971,3.84,12,0.150496518,2.88,2.64,1.090909091,0.134599052,4.77,0.763821016,3.36,11.81,1.99
Cs2RuTlBr6,Cs,Tl,Ru,Br,2.6,1.7,1.3,0.79,6,5,4,1,3,1.5,0.68,81,44,0.58,0.37,0.890259029,0.556122449,0,1,0,2.96,0,1,17,1.1,6,1.96,0.82,2.205882353,0.765306122,0.346938776,1.34,0.76,2,1.88,6.1,226.981,0.308196721,3.84,12,0.150496518,3.46,2.64,1.310606061,0.031055012,4.77,0.763821016,3.36,11.81,1.91
Cs2MoAgBr6,Cs,Ag,Mo,Br,2.6,1.4,1.4,0.79,5,5,4,1,3,1.15,0.69,47,42,0.23,0.05,0.942809042,0.469387755,0,1,0,2.96,0,1,17,1.1,6,1.96,0.46,1.666666667,0.586734694,0.352040816,1.03,0.8,2,1.88,5.8,191.103,0.326388889,3.84,12,0.150496518,3.11,2.65,1.173584906,0.072,4.77,0.763821016,3.36,11.81,2.045
Cs2MoCuBr6,Cs,Cu,Mo,Br,2.6,1.3,1.4,0.79,4,5,4,1,3,0.77,0.69,29,42,0.26,0.11,1.009401502,0.37244898,0,1,0,2.96,0,1,17,1.1,6,1.96,0.08,1.115942029,0.392857143,0.352040816,1.06,0.8,2,1.88,5.4,155.721,0.349442379,3.84,12,0.150496518,2.73,2.65,1.030188679,0.239857798,4.77,0.763821016,3.36,11.81,2.03
Cs2MoHgBr6,Cs,Hg,Mo,Br,2.6,1.5,1.4,0.79,6,5,4,1,3,1.1,0.69,80,42,0.16,0.12,0.951064813,0.456632653,0,1,0,2.96,0,1,17,1.1,6,1.96,0.41,1.594202899,0.56122449,0.352040816,0.96,0.8,2,1.88,5.7,186.169,0.329246935,3.84,12,0.150496518,3.06,2.65,1.154716981,0.082271225,4.77,0.763821016,3.36,11.81,2.08
Cs2MoInBr6,Cs,In,Mo,Br,2.6,1.7,1.4,0.79,5,5,4,1,3,0.92,0.69,49,42,0.38,0.27,0.982021714,0.410714286,0,1,0,2.96,0,1,17,1.1,6,1.96,0.23,1.333333333,0.469387755,0.352040816,1.18,0.8,2,1.88,5.5,169.112,0.339963834,3.84,12,0.150496518,2.88,2.65,1.086792453,0.140625,4.77,0.763821016,3.36,11.81,1.97
Cs2MoTlBr6,Cs,Tl,Mo,Br,2.6,1.7,1.4,0.79,6,5,4,1,3,1.5,0.69,81,42,0.54,0.32,0.888801977,0.558673469,0,1,0,2.96,0,1,17,1.1,6,1.96,0.81,2.173913043,0.765306122,0.352040816,1.34,0.8,2,1.88,6.1,228.099,0.307692308,3.84,12,0.150496518,3.46,2.65,1.305660377,0.032445333,4.77,0.763821016,3.36,11.81,1.89
Cs2IrAgBr6,Cs,Ag,Ir,Br,2.6,1.4,1.4,0.79,5,6,4,1,3,1.15,0.68,47,77,0.27,0.08,0.944448709,0.466836735,0,1,0,2.96,0,1,17,1.1,6,1.96,0.47,1.691176471,0.586734694,0.346938776,1.03,0.76,2,1.88,5.8,190.109,0.326956522,3.84,12,0.150496518,3.11,2.64,1.178030303,0.068914715,4.77,0.763821016,3.36,11.81,2.065
Cs2IrCuBr6,Cs,Cu,Ir,Br,2.6,1.3,1.4,0.79,4,6,4,1,3,0.77,0.68,29,77,0.3,0.08,1.011281207,0.369897959,0,1,0,2.96,0,1,17,1.1,6,1.96,0.09,1.132352941,0.392857143,0.346938776,1.06,0.76,2,1.88,5.4,154.854,0.35009311,3.84,12,0.150496518,2.73,2.64,1.034090909,0.229579607,4.77,0.763821016,3.36,11.81,2.05
Cs2IrHgBr6,Cs,Hg,Ir,Br,2.6,1.5,1.4,0.79,6,6,4,1,3,1.1,0.68,80,77,0.2,0.15,0.952733347,0.454081633,0,1,0,2.96,0,1,17,1.1,6,1.96,0.42,1.617647059,0.56122449,0.346938776,0.96,0.76,2,1.88,5.7,185.193,0.329824561,3.84,12,0.150496518,3.06,2.64,1.159090909,0.078745805,4.77,0.763821016,3.36,11.81,2.1
Cs2IrInBr6,Cs,In,Ir,Br,2.6,1.7,1.4,0.79,5,6,4,1,3,0.92,0.68,49,77,0.42,0.3,0.983800739,0.408163265,0,1,0,2.96,0,1,17,1.1,6,1.96,0.24,1.352941176,0.469387755,0.346938776,1.18,0.76,2,1.88,5.5,168.197,0.34057971,3.84,12,0.150496518,2.88,2.64,1.090909091,0.134599052,4.77,0.763821016,3.36,11.81,1.99
Cs2IrTlBr6,Cs,Tl,Ir,Br,2.6,1.7,1.4,0.79,6,6,4,1,3,1.5,0.68,81,77,0.58,0.35,0.890259029,0.556122449,0,1,0,2.96,0,1,17,1.1,6,1.96,0.82,2.205882353,0.765306122,0.346938776,1.34,0.76,2,1.88,6.1,226.981,0.308196721,3.84,12,0.150496518,3.46,2.64,1.310606061,0.031055012,4.77,0.763821016,3.36,11.81,1.91
Cs2TlCuI6,Cs,Tl,Cu,I,2.6,1.7,1.3,0.79,6,4,5,1,3,1.5,0.73,81,29,0.28,0.43,0.870285269,0.506818182,0,0,1,2.66,0,1,17,1.3,6,2.2,0.77,2.054794521,0.681818182,0.331818182,1.04,0.76,2,1.88,6.6,291.434,0.283559578,4.08,12,0.150496518,3.7,2.93,1.262798635,0.038421432,7.1,0.763821016,3.06,10.45,1.76
Cs2InCuI6,Cs,In,Cu,I,2.6,1.7,1.3,0.79,5,4,5,1,3,0.92,0.73,49,29,0.12,0.38,0.953717576,0.375,0,0,1,2.66,0,1,17,1.3,6,2.2,0.19,1.260273973,0.418181818,0.331818182,0.88,0.76,2,1.88,6.1,221.445,0.310743802,4.08,12,0.150496518,3.12,2.93,1.064846416,0.166526688,7.1,0.763821016,3.06,10.45,1.84
Cs2ScCuI6,Cs,Cu,Sc,I,2.6,1.3,1.6,0.79,4,4,5,1,3,0.77,0.74,29,21,0.54,0.34,0.975484587,0.344318182,0,0,1,2.66,0,1,17,1.3,6,2.2,0.03,1.033557047,0.35,0.338636364,0.76,1.3,2,1.88,5.9,206.949,0.31783601,4.08,12,0.150496518,2.97,2.95,1.008488964,0.301908533,7.1,0.763821016,3.06,10.45,1.63
Cs2AlAgI6,Cs,Ag,Al,I,2.6,1.4,1.4,0.79,5,3,5,1,3,1.15,0.54,47,13,0.32,0.01,0.948231937,0.382954545,0,0,1,2.66,0,1,17,1.3,6,2.2,0.61,2.14953271,0.522727273,0.243181818,0.73,1.05,2,1.88,6.1,225.311,0.30895645,4.08,12,0.150496518,3.35,2.74,1.224862888,0.033561902,7.1,0.763821016,3.06,10.45,1.77
Cs2AlCuI6,Cs,Cu,Al,I,2.6,1.3,1.4,0.79,4,3,5,1,3,0.77,0.54,29,13,0.29,0.15,1.011391996,0.296590909,0,0,1,2.66,0,1,17,1.3,6,2.2,0.23,1.439252336,0.35,0.243181818,0.76,1.05,2,1.88,5.7,185.681,0.329535495,4.08,12,0.150496518,2.97,2.74,1.085923218,0.111806722,7.1,0.763821016,3.06,10.45,1.755
Cs2AlHgI6,Cs,Hg,Al,I,2.6,1.5,1.4,0.79,6,3,5,1,3,1.1,0.54,80,13,0.39,0.08,0.956088042,0.371590909,0,0,1,2.66,0,1,17,1.3,6,2.2,0.57,2.056074766,0.5,0.243181818,0.66,1.05,2,1.88,6,219.802,0.311516156,4.08,12,0.150496518,3.3,2.74,1.206581353,0.038349706,7.1,0.763821016,3.06,10.45,1.805
Cs2GaCuI6,Cs,Cu,Ga,I,2.6,1.3,1.4,0.79,4,4,5,1,3,0.77,0.62,29,31,0.09,0.07,0.996544272,0.315909091,0,0,1,2.66,0,1,17,1.3,6,2.2,0.15,1.241935484,0.35,0.281818182,0.76,0.85,2,1.88,5.8,194.105,0.324697755,4.08,12,0.150496518,2.97,2.82,1.053191489,0.174012978,7.1,0.763821016,3.06,10.45,1.855
Cs2GaInI6,Cs,In,Ga,I,2.6,1.7,1.4,0.79,5,4,5,1,3,0.92,0.62,49,31,0.03,0.31,0.971379013,0.35,0,0,1,2.66,0,1,17,1.3,6,2.2,0.3,1.483870968,0.418181818,0.281818182,0.88,0.85,2,1.88,5.9,209.585,0.316498316,4.08,12,0.150496518,3.12,2.82,1.106382979,0.102021178,7.1,0.763821016,3.06,10.45,1.795
Cs2GaTlI6,Cs,Tl,Ga,I,2.6,1.7,1.4,0.79,6,4,5,1,3,1.5,0.62,81,31,0.19,0.36,0.884967996,0.481818182,0,0,1,2.66,0,1,17,1.3,6,2.2,0.88,2.419354839,0.681818182,0.281818182,1.04,0.85,2,1.88,6.5,277.168,0.288343558,4.08,12,0.150496518,3.7,2.82,1.312056738,0.023538568,7.1,0.763821016,3.06,10.45,1.715
Cs2NdHgI6,Cs,Hg,Nd,I,2.6,1.5,1.8,0.79,6,6,5,1,3,1.1,0.98,80,60,0.86,0.3,0.890018716,0.473409091,0,0,1,2.66,0,1,17,1.3,6,2.2,0.12,1.119023398,0.5,0.446818182,0.66,1.52,2,1.88,6.5,272.476,0.289989203,4.08,12,0.150496518,3.3,3.18,1.036757776,0.237881815,7.1,0.763821016,3.06,10.45,1.57
Cs2NdInI6,Cs,In,Nd,I,2.6,1.7,1.8,0.79,5,6,5,1,3,0.92,0.98,49,60,0.64,0.15,0.915435719,0.4325,0,0,1,2.66,0,1,17,1.3,6,2.2,0.06,0.935910478,0.418181818,0.446818182,0.88,1.52,2,1.88,6.3,250.404,0.298270665,4.08,12,0.150496518,3.12,3.18,0.980207352,0.406607904,7.1,0.763821016,3.06,10.45,1.46
Cs2NdTlI6,Cs,Tl,Nd,I,2.6,1.7,1.8,0.79,6,6,5,1,3,1.5,0.98,81,60,0.48,0.1,0.838295995,0.564318182,0,0,1,2.66,0,1,17,1.3,6,2.2,0.52,1.525940997,0.681818182,0.446818182,1.04,1.52,2,1.88,6.9,326.087,0.273136714,4.08,12,0.150496518,3.7,3.18,1.162425385,0.093813539,7.1,0.763821016,3.06,10.45,1.38
Cs2PrHgI6,Cs,Hg,Pr,I,2.6,1.5,1.8,0.79,6,6,5,1,3,1.1,0.99,80,59,0.87,0.31,0.889058757,0.475,0,0,1,2.66,0,1,17,1.3,6,2.2,0.11,1.111111111,0.5,0.45,0.66,1.53,2,1.88,6.5,273.359,0.289676425,4.08,12,0.150496518,3.3,3.19,1.034482759,0.243,7.1,0.763821016,3.06,10.45,1.565
Cs2PrInI6,Cs,In,Pr,I,2.6,1.7,1.8,0.79,5,6,5,1,3,0.92,0.99,49,59,0.65,0.16,0.91442018,0.434090909,0,0,1,2.66,0,1,17,1.3,6,2.2,0.07,0.929292929,0.418181818,0.45,0.88,1.53,2,1.88,6.3,251.24,0.297939778,4.08,12,0.150496518,3.12,3.19,0.978056426,0.415356343,7.1,0.763821016,3.06,10.45,1.455
Cs2PrTlI6,Cs,Tl,Pr,I,2.6,1.7,1.8,0.79,6,6,5,1,3,1.5,0.99,81,59,0.49,0.11,0.837444316,0.565909091,0,0,1,2.66,0,1,17,1.3,6,2.2,0.51,1.515151515,0.681818182,0.45,1.04,1.53,2,1.88,6.9,327.083,0.272859216,4.08,12,0.150496518,3.7,3.19,1.159874608,0.095832,7.1,0.763821016,3.06,10.45,1.375
Cs2CeHgI6,Cs,Hg,Ce,I,2.6,1.5,1.8,0.79,6,6,5,1,3,1.1,1.01,80,58,0.88,0.31,0.886327394,0.479545455,0,0,1,2.66,0,1,17,1.3,6,2.2,0.09,1.089108911,0.5,0.459090909,0.66,1.54,2,1.88,6.5,275.894,0.288786482,4.08,12,0.150496518,3.3,3.21,1.028037383,0.258026797,7.1,0.763821016,3.06,10.45,1.56
Cs2CeInI6,Cs,In,Ce,I,2.6,1.7,1.8,0.79,5,6,5,1,3,0.92,1.01,49,58,0.66,0.16,0.911531017,0.438636364,0,0,1,2.66,0,1,17,1.3,6,2.2,0.09,0.910891089,0.418181818,0.459090909,0.88,1.54,2,1.88,6.3,253.636,0.29699842,4.08,12,0.150496518,3.12,3.21,0.971962617,0.441041427,7.1,0.763821016,3.06,10.45,1.45
Cs2CeTlI6,Cs,Tl,Ce,I,2.6,1.7,1.8,0.79,6,6,5,1,3,1.5,1.01,81,58,0.5,0.11,0.835020454,0.570454545,0,0,1,2.66,0,1,17,1.3,6,2.2,0.49,1.485148515,0.681818182,0.459090909,1.04,1.54,2,1.88,6.9,329.939,0.272069465,4.08,12,0.150496518,3.7,3.21,1.152647975,0.101758123,7.1,0.763821016,3.06,10.45,1.37
Cs2AsAgI6,Cs,Ag,As,I,2.6,1.4,1.2,0.79,5,4,5,1,3,1.15,0.58,47,33,0.25,0.23,0.941271017,0.393181818,0,0,1,2.66,0,1,17,1.3,6,2.2,0.57,1.982758621,0.522727273,0.263636364,0.73,0.48,2,1.88,6.1,230.346,0.306688418,4.08,12,0.150496518,3.35,2.78,1.205035971,0.042763102,7.1,0.763821016,3.06,10.45,2.055
